timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527593438739,270,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,269,0,0
1527593438739,270,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,269,1,0
1527593439011,259,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,,true,,209,844,1,1,259,0,0
1527593439011,259,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,209,844,1,1,259,1,0
1527593563275,623,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,623,0,338
1527593563274,623,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,623,2,338
1527593563901,276,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,276,0,0
1527593563901,276,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,276,1,0
1527593564179,271,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,271,0,0
1527593564178,271,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,271,2,0
1527593564452,272,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,,true,,209,844,1,1,272,0,0
1527593564452,272,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,209,844,1,1,272,1,0
1527593668101,561,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,560,0,277
1527593668101,561,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,560,0,277
1527593668663,280,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,279,0,0
1527593668662,280,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,279,2,0
1527593668951,284,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,284,0,0
1527593668950,284,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,284,2,0
1527593669238,274,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,,true,,209,844,1,1,274,0,0
1527593669238,274,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,209,844,1,1,274,1,0
1527593689216,552,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,551,0,261
1527593689215,552,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,551,2,261
1527593689771,273,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,272,0,0
1527593689770,273,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,272,2,0
1527593690053,283,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,283,0,0
1527593690052,283,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,283,2,0
1527593702307,547,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,546,0,269
1527593702307,547,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,546,0,269
1527593702855,276,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,276,0,0
1527593702854,276,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,276,2,0
1527593703134,272,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,271,0,0
1527593703134,272,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,271,1,0
1527593703408,261,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,,true,,209,844,1,1,261,0,0
1527593703408,261,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,209,844,1,1,261,1,0
1527593766254,625,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,625,0,334
1527593766254,625,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,625,2,334
1527593766882,282,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,282,0,0
1527593766882,282,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,282,1,0
1527593767166,281,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,281,0,0
1527593767165,281,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,281,2,0
1527593767450,1408,PUT-updateDataMap_TC-339,200,OK,[TG] - data-map-controller 1-1,,true,,209,829,1,1,1408,0,0
1527593767449,1408,[TC] -data-map-controller_TC-339,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,209,829,1,1,1408,2,0
1527593857474,685,PUT-updateDataMap_TC-336,200,OK,[TG] - data-map-controller 1-1,text,true,,573,872,1,1,685,0,398
1527593857473,685,[TC] -data-map-controller_TC-336,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,573,872,1,1,685,2,398
1527593858162,277,PUT-updateDataMap_TC-337,200,OK,[TG] - data-map-controller 1-1,text,true,,383,827,1,1,275,0,0
1527593858161,277,[TC] -data-map-controller_TC-337,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,827,1,1,275,1,0
1527593858440,271,PUT-updateDataMap_TC-338,200,OK,[TG] - data-map-controller 1-1,text,true,,383,869,1,1,270,0,0
1527593858440,271,[TC] -data-map-controller_TC-338,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,383,869,1,1,270,0,0
1527593858713,273,PUT-updateDataMap_TC-339,200,OK,[TG] - data-map-controller 1-1,text,true,,497,829,1,1,273,0,0
1527593858713,273,[TC] -data-map-controller_TC-339,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,497,829,1,1,273,1,0
1527594104869,661,GET-dataFeedMapping_TC-308,200,OK,[TG] - data-map-controller 1-1,text,true,,1586,317,1,1,660,0,390
1527594104869,661,[TC] - data-map-controller_TC-308,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1586,317,1,1,660,1,390
1527597149104,540,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,true,,1586,317,1,1,540,0,280
1527597149103,540,[TC] - data-map-controller_TC-358,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1586,317,1,1,540,3,280
1527597160501,516,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,true,,1586,317,1,1,516,0,256
1527597160500,516,[TC] - data-map-controller_TC-358,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1586,317,1,1,516,3,256
1527597161021,261,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,true,,1586,324,1,1,260,0,0
1527597161020,262,[TC] - data-map-controller_TC-359,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1586,324,1,1,260,2,0
1527597178192,511,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,317,1,1,511,0,249
1527597178191,511,[TC] - data-map-controller_TC-358,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,317,1,1,511,96,249
1527597178798,266,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,324,1,1,266,0,0
1527597178798,266,[TC] - data-map-controller_TC-359,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,324,1,1,266,2,0
1527604882417,618,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,317,1,1,618,0,271
1527604882417,618,[TC] - data-map-controller_TC-358,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,317,1,1,618,2,271
1527604883039,304,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,324,1,1,304,0,0
1527604883038,304,[TC] - data-map-controller_TC-359,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,324,1,1,304,2,0
1527604883347,406,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,317,1,1,406,0,0
1527604883346,406,[TC] - data-map-controller_TC-358,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,317,1,1,406,4,0
1527604883758,302,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,324,1,1,302,0,0
1527604883757,302,[TC] - data-map-controller_TC-359,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,324,1,1,302,3,0
1527604906659,939,GET-dataFeedMapping_TC-358,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,317,1,1,938,0,629
1527604906658,939,[TC] - data-map-controller_TC-358,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,317,1,1,938,3,629
1527604907602,303,GET-dataFeedMapping_TC-359,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1586,324,1,1,303,0,0
1527604907602,303,[TC] - data-map-controller_TC-359,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1586,324,1,1,303,3,0
1527605016545,865,PUT_updateDataFeedMapping-TC-371,200,OK,[TG] - data-map-controller 1-1,text,true,,1535,426,1,1,865,0,288
1527605016544,865,[TC] -data-map-controller_TC-371,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1535,426,1,1,865,2,288
1527605017412,266,PUT_updateDataFeedMapping-TC-375,200,OK,[TG] - data-map-controller 1-1,text,true,,1535,430,1,1,266,0,0
1527605017411,266,[TC] -data-map-controller_TC-375,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1535,430,1,1,266,2,0
1527605017680,333,PUT_updateDataFeedMapping-TC-376,200,OK,[TG] - data-map-controller 1-1,text,true,,1535,447,1,1,333,0,0
1527605017680,333,[TC] -data-map-controller_TC-376,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1535,447,1,1,333,1,0
1527605018016,267,PUT_updateDataFeedMapping-TC-377,200,OK,[TG] - data-map-controller 1-1,text,true,,1535,433,1,1,267,0,0
1527605018015,267,[TC] -data-map-controller_TC-377,200,"Number of samples in transaction : 1, number of failing samples : 0",[TG] - data-map-controller 1-1,,true,,1535,433,1,1,267,2,0
1527605042126,755,PUT_updateDataFeedMapping-TC-371,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1535,426,1,1,755,0,460
1527605042126,755,[TC] -data-map-controller_TC-371,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1535,426,1,1,755,1,460
1527605042884,265,PUT_updateDataFeedMapping-TC-375,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1535,430,1,1,265,0,0
1527605042884,265,[TC] -data-map-controller_TC-375,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1535,430,1,1,265,1,0
1527605043150,345,PUT_updateDataFeedMapping-TC-376,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1535,447,1,1,344,0,0
1527605043150,345,[TC] -data-map-controller_TC-376,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1535,447,1,1,344,1,0
1527605043499,266,PUT_updateDataFeedMapping-TC-377,200,OK,[TG] - data-map-controller 1-1,text,false,"Value expected to be '0', but found '500'",1535,433,1,1,266,0,0
1527605043498,266,[TC] -data-map-controller_TC-377,,"Number of samples in transaction : 1, number of failing samples : 1",[TG] - data-map-controller 1-1,,false,,1535,433,1,1,266,3,0
