timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,URL,SampleCount,ErrorCount,IdleTime
1530257823132,0,Plumbing_POST - Add_only_allTC-92_23,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE,1,1,0
1530257823134,0,Plumbing_POST - Add_only_path_TC-92_30,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir,1,1,0
1530257823146,0,Plumbing_POST - Add_multiple_path_TC-92_37,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1&path=pks-dir&path=,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1&path=pks-dir&path=

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1&path=pks-dir&path=,1,1,0
1530257823123,0,[TC] - Plumbing_ POST_Add,,"Number of samples in transaction : 6, number of failing samples : 6",[TG] - DAMSL_Plumbing_POST_Add 1-1,,false,,null,1,1,26
1530257823150,0,Plumbing_POST - Add_CompleteURI_TC-92_03,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=FALSE&path=pks-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=FALSE&path=pks-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=FALSE&path=pks-dir,1,1,0
1530257823155,0,Plumbing_POST - Add_with_allTC-92_10,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=TRUE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=TRUE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=TRUE,1,1,0
1530257823158,0,Plumbing_POST - Add_with_path_TC-92_17,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=FALSE&update=TRUE&path=new-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=FALSE&update=TRUE&path=new-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=FALSE&update=TRUE&path=new-dir,1,1,0
1530257823163,0,Plumbing_POST - Add_only_allTC-92_24,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE,1,1,0
1530257823166,0,Plumbing_POST - Add_only_path_TC-92_31,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=pks-dir/,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=pks-dir/

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=pks-dir/,1,1,0
1530257823169,0,Plumbing_POST - Add_multiple_path_TC-92_38,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=test-dir/test_file.txt&path=pks-dir/text-new-pks.txt,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=test-dir/test_file.txt&path=pks-dir/text-new-pks.txt

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=test-dir/test_file.txt&path=pks-dir/text-new-pks.txt,1,1,0
1530257823149,0,[TC] - Plumbing_ POST_Add,,"Number of samples in transaction : 6, number of failing samples : 6",[TG] - DAMSL_Plumbing_POST_Add 1-1,,false,,null,1,1,23
1530257823173,0,Plumbing_POST - Add_CompleteURI_TC-92_04,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=TRUE&path=new-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=TRUE&path=new-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=TRUE&path=new-dir,1,1,0
1530257823175,0,Plumbing_POST - Add_with_allTC-92_11,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=FALSE&update=TRUE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=FALSE&update=TRUE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=FALSE&update=TRUE,1,1,0
1530257823178,0,Plumbing_POST - Add_with_path_TC-92_18,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=TRUE&update=FALSE&path=test-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=TRUE&update=FALSE&path=test-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=TRUE&update=FALSE&path=test-dir,1,1,0
1530257823182,0,Plumbing_POST - Add_only_allTC-92_25,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=none,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=none

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=none,1,1,0
1530257823184,0,Plumbing_POST - Add_only_path_TC-92_32,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/new-file1,1,1,0
1530257823187,0,Plumbing_POST - Add_multiple_path_TC-92_39,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=pks-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=pks-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=pks-dir,1,1,0
1530257823172,0,[TC] - Plumbing_ POST_Add,,"Number of samples in transaction : 6, number of failing samples : 6",[TG] - DAMSL_Plumbing_POST_Add 1-1,,false,,null,1,1,18
1530257823191,0,Plumbing_POST - Add_CompleteURI_TC-92_05,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=FALSE&path=test-dir,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=FALSE&path=test-dir

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=TRUE&update=FALSE&path=test-dir,1,1,0
1530257823194,0,Plumbing_POST - Add_with_allTC-92_12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=FALSE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=FALSE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=TRUE&update=FALSE,1,1,0
1530257823197,0,Plumbing_POST - Add_with_path_TC-92_19,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=FALSE&path=test-dir/new-file1,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=FALSE&path=test-dir/new-file1

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=FALSE&path=test-dir/new-file1,1,1,0
1530257823199,0,Plumbing_POST - Add_only_allTC-92_26,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=all,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=all

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=all,1,1,0
1530257823202,0,Plumbing_POST - Add_only_path_TC-92_33,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/test_file.txt,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/test_file.txt

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir/test_file.txt,1,1,0
1530257823205,0,Plumbing_POST - Add_multiple_path_TC-92_40,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=new-dir&path=,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=new-dir&path=

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=&path=new-dir&path=,1,1,0
1530257823191,0,[TC] - Plumbing_ POST_Add,,"Number of samples in transaction : 6, number of failing samples : 6",[TG] - DAMSL_Plumbing_POST_Add 1-1,,false,,null,1,1,17
1530257823209,0,Plumbing_POST - Add_CompleteURI_TC-92_06,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=TRUE&path=,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=TRUE&path=

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=FALSE&force=FALSE&update=TRUE&path=,1,1,0
1530257823212,0,Plumbing_POST - Add_with_allTC-92_13,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=&update=TRUE,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=&update=TRUE

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=TRUE&force=&update=TRUE,1,1,0
1530257823214,0,Plumbing_POST - Add_with_path_TC-92_20,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=TRUE&path=test-dir/new-file2,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=TRUE&path=test-dir/new-file2

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?force=&update=TRUE&path=test-dir/new-file2,1,1,0
1530257823217,0,Plumbing_POST - Add_only_allTC-92_27,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=test-layouts5,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=test-layouts5

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?all=test-layouts5,1,1,0
1530257823220,0,Plumbing_POST - Add_only_path_TC-92_34,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=text003.txt,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=text003.txt

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=text003.txt,1,1,0
1530257823223,0,Plumbing_POST - Add_multiple_path_TC-92_41,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 58: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=,[TG] - DAMSL_Plumbing_POST_Add 1-1,text,false,"Expected <response code> [200] but we got instead [Non HTTP response code: java.net.URISyntaxException]

URL: http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=

JSON RESPONSE: null

REQUEST HEADERS: 

",http://dev-api-prod.r4cloud.com/damsl/v1/rest/git-fs/add/${repoAlias}?path=test-dir&path=&path=,1,1,0
1530257823208,0,[TC] - Plumbing_ POST_Add,,"Number of samples in transaction : 6, number of failing samples : 6",[TG] - DAMSL_Plumbing_POST_Add 1-1,,false,,null,1,1,17
